playerId,teamId,draftTradeValue
20100001,2510,3000.0
20100002,1540,2600.0
20100003,4900,2200.0
20100004,5110,1800.0
20100005,2310,1700.0
20100006,4600,1600.0
20100007,1050,1500.0
20100008,2520,1400.0
20100009,610,1350.0
20100010,2250,1300.0
20100011,4500,1250.0
20100012,4400,1200.0
20100013,3700,1150.0
20100014,4600,1100.0
20100015,3410,1050.0
20100016,2100,1000.0
20100017,4500,950.0
20100018,3900,900.0
20100019,200,875.0
20100020,2120,850.0
20100021,920,800.0
20100022,1400,780.0
20100023,1800,760.0
20100024,1200,740.0
20100025,1400,720.0
20100026,3800,700.0
20100027,3200,680.0
20100028,2700,660.0
20100029,3430,640.0
20100030,1540,620.0
20100031,2200,600.0
20100032,3300,590.0
20100033,2510,580.0
20100034,3000,560.0
20100035,4900,550.0
20100036,2310,540.0
20100037,3700,530.0
20100038,1050,520.0
20100039,4900,510.0
20100040,2700,500.0
20100041,610,490.0
20100042,3200,480.0
20100043,325,470.0
20100044,2520,460.0
20100045,1400,450.0
20100046,3410,440.0
20100047,3800,430.0
20100048,750,420.0
20100049,4500,410.0
20100050,2310,400.0
20100051,3000,390.0
20100052,3900,380.0
20100053,3200,370.0
20100054,920,360.0
20100055,1200,350.0
20100056,1800,340.0
20100057,325,330.0
20100058,2120,320.0
20100059,1050,310.0
20100060,4600,300.0
20100061,3430,292.0
20100062,3200,284.0
20100063,2200,276.0
20100064,3300,270.0
20100065,2510,265.0
20100066,1540,260.0
20100067,4900,255.0
20100068,2310,250.0
20100069,2520,245.0
20100070,325,240.0
20100071,1800,235.0
20100072,610,230.0
20100073,2700,225.0
20100074,2250,220.0
20100075,810,215.0
20100076,3410,210.0
20100077,2100,205.0
20100078,750,200.0
20100079,4400,195.0
20100080,1400,190.0
20100081,2120,185.0
20100082,3900,180.0
20100083,200,175.0
20100084,920,170.0
20100085,1050,165.0
20100086,3700,160.0
20100087,1400,155.0
20100088,3800,150.0
20100089,750,145.0
20100090,3200,140.0
20100091,4500,136.0
20100092,1050,132.0
20100093,2310,128.0
20100094,2200,124.0
20100095,3300,120.0
20100096,920,116.0
20100097,2100,112.0
20100098,200,108.0
20100099,2510,104.0
20100100,3000,100.0
20100101,4900,96.0
20100102,2120,92.0
20100103,5110,88.0
20100104,2100,86.0
20100105,3700,84.0
20100106,2520,82.0
20100107,610,80.0
20100108,2520,78.0
20100109,810,76.0
20100110,4400,74.0
20100111,4600,72.0
20100112,3430,70.0
20100113,3200,68.0
20100114,325,66.0
20100115,3410,64.0
20100116,3900,62.0
20100117,200,60.0
20100118,2120,58.0
20100119,2700,56.0
20100120,920,54.0
20100121,3700,52.0
20100122,3700,50.0
20100123,3300,49.0
20100124,750,48.0
20100125,3700,47.0
20100126,1200,46.0
20100127,4600,45.0
20100128,1540,44.0
20100129,2200,43.0
20100130,3800,42.0
20100131,920,41.0
20100132,2510,40.0
20100133,4600,39.5
20100134,3700,39.0
20100135,200,38.5
20100136,2310,38.0
20100137,1400,37.5
20100138,2520,37.0
20100139,3430,36.5
20100140,610,36.0
20100141,810,35.5
20100142,2310,35.0
20100143,2250,34.5
20100144,2120,34.0
20100145,2700,33.5
20100146,4400,33.0
20100147,3410,32.6
20100148,2100,32.2
20100149,2510,31.8
20100150,3200,31.4
20100151,3900,31.0
20100152,920,30.6
20100153,2250,30.2
20100154,1800,29.8
20100155,3800,29.4
20100156,325,29.0
20100157,325,28.6
20100158,3300,28.2
20100159,3700,27.8
20100160,1050,27.4
20100161,3000,27.0
20100162,2200,26.6
20100163,2700,26.2
20100164,3900,25.8
20100165,200,25.4
20100166,3900,25.0
20100167,3000,24.6
20100168,4400,24.2
20100169,1800,23.8
20100170,2510,23.4
20100171,200,23.0
20100172,4900,22.6
20100173,4500,22.2
20100174,5110,21.8
20100175,750,21.4
20100176,2100,21.0
20100177,1050,20.6
20100178,610,20.2
20100179,1200,19.8
20100180,2250,19.4
20100181,810,19.0
20100182,4500,18.6
20100183,1400,18.2
20100184,3410,17.8
20100185,4600,17.4
20100186,1050,17.0
20100187,2120,16.6
20100188,3900,16.2
20100189,2510,15.8
20100190,2520,15.4
20100191,920,15.0
20100192,610,14.6
20100193,1800,14.2
20100194,325,13.8
20100195,3900,13.4
20100196,1200,13.0
20100197,2120,12.6
20100198,750,12.2
20100199,3000,11.8
20100200,3700,11.4
20100201,3800,11.0
20100202,750,10.6
20100203,2250,10.2
20100204,750,9.8
20100205,3200,9.4
20100206,4500,9.0
20100207,2100,8.6
20100208,3200,8.2
20100209,610,7.8
20100210,4900,7.4
20100211,2510,7.0
20100212,2700,6.6
20100213,1540,6.2
20100214,3000,5.8
20100215,2520,5.4
20100216,610,5.0
20100217,4900,4.6
20100218,810,4.2
20100219,5110,3.8
20100220,3700,3.4
20100221,3410,3.0
20100222,2100,2.6
20100223,750,2.3
20100224,4500,2.0
20100225,1400,1.96
20100226,2510,1.92
20100227,2120,1.88
20100228,920,1.84
20100229,5110,1.8
20100230,1800,1.76
20100231,5110,1.72
20100232,1400,1.68
20100233,3800,1.64
20100234,1200,1.6
20100235,4400,1.56
20100236,4600,1.52
20100237,3000,1.48
20100238,2200,1.44
20100239,3300,1.4
20100240,2200,1.36
20100241,2100,1.32
20100242,3900,1.28
20100243,3700,1.24
20100244,3700,1.2
20100245,4600,1.16
20100246,2200,1.12
20100247,3200,1.08
20100248,3200,1.04
20100249,750,1.0
20100250,3200,0.96
20100251,2520,0.92
20100252,2700,0.88
20100253,4900,0.84
20100254,2510,0.8
20100255,1540,0.76
20110001,750,3000.0
20110002,1400,2600.0
20110003,610,2200.0
20110004,920,1800.0
20110005,3800,1700.0
20110006,200,1600.0
20110007,4500,1500.0
20110008,2100,1400.0
20110009,1200,1350.0
20110010,2250,1300.0
20110011,2120,1250.0
20110012,3000,1200.0
20110013,1540,1150.0
20110014,2510,1100.0
20110015,2700,1050.0
20110016,5110,1000.0
20110017,3200,950.0
20110018,4400,900.0
20110019,3410,875.0
20110020,4900,850.0
20110021,1050,800.0
20110022,2200,780.0
20110023,3700,760.0
20110024,3300,740.0
20110025,4600,720.0
20110026,2310,700.0
20110027,325,680.0
20110028,3300,660.0
20110029,810,640.0
20110030,3430,620.0
20110031,3900,600.0
20110032,1800,590.0
20110033,3200,580.0
20110034,610,560.0
20110035,920,550.0
20110036,4500,540.0
20110037,1050,530.0
20110038,3800,520.0
20110039,2100,510.0
20110040,1200,500.0
20110041,5110,490.0
20110042,2120,480.0
20110043,3000,470.0
20110044,1540,460.0
20110045,1400,450.0
20110046,1400,440.0
20110047,2510,430.0
20110048,2520,420.0
20110049,2200,410.0
20110050,4400,400.0
20110051,4900,390.0
20110052,3410,380.0
20110053,810,370.0
20110054,3700,360.0
20110055,2310,350.0
20110056,3200,340.0
20110057,1540,330.0
20110058,325,320.0
20110059,1050,310.0
20110060,2120,300.0
20110061,4400,292.0
20110062,2700,284.0
20110063,3900,276.0
20110064,1800,270.0
20110065,750,265.0
20110066,920,260.0
20110067,1400,255.0
20110068,610,250.0
20110069,3800,245.0
20110070,2310,240.0
20110071,1200,235.0
20110072,3300,230.0
20110073,3200,225.0
20110074,3200,220.0
20110075,4600,215.0
20110076,2250,210.0
20110077,2100,205.0
20110078,2510,200.0
20110079,5110,195.0
20110080,4500,190.0
20110081,2520,185.0
20110082,4400,180.0
20110083,3410,175.0
20110084,4900,170.0
20110085,325,165.0
20110086,2310,160.0
20110087,2200,155.0
20110088,3300,150.0
20110089,4400,145.0
20110090,3700,140.0
20110091,200,136.0
20110092,2520,132.0
20110093,810,128.0
20110094,3430,124.0
20110095,3900,120.0
20110096,1800,116.0
20110097,750,112.0
20110098,750,108.0
20110099,4600,104.0
20110100,610,100.0
20110101,920,96.0
20110102,1050,92.0
20110103,3800,88.0
20110104,4900,86.0
20110105,5110,84.0
20110106,3000,82.0
20110107,4600,80.0
20110108,1400,78.0
20110109,2100,76.0
20110110,1200,74.0
20110111,2700,72.0
20110112,2510,70.0
20110113,2520,68.0
20110114,2250,66.0
20110115,4500,64.0
20110116,3700,62.0
20110117,3410,60.0
20110118,2310,58.0
20110119,2200,56.0
20110120,3700,54.0
20110121,2250,52.0
20110122,610,50.0
20110123,325,49.0
20110124,1050,48.0
20110125,2520,47.0
20110126,3430,46.0
20110127,2120,45.0
20110128,3900,44.0
20110129,1400,43.0
20110130,2100,42.0
20110131,1800,41.0
20110132,750,40.0
20110133,610,39.5
20110134,920,39.0
20110135,2310,38.5
20110136,3800,38.0
20110137,1050,37.5
20110138,3200,37.0
20110139,3000,36.5
20110140,2310,36.0
20110141,1800,35.5
20110142,2100,35.0
20110143,1200,34.5
20110144,2120,34.0
20110145,200,33.5
20110146,5110,33.0
20110147,2250,32.6
20110148,2520,32.2
20110149,3700,31.8
20110150,1050,31.4
20110151,4900,31.0
20110152,2120,30.6
20110153,3430,30.2
20110154,4600,29.8
20110155,5110,29.4
20110156,4600,29.0
20110157,1540,28.6
20110158,2510,28.2
20110159,3200,27.8
20110160,810,27.4
20110161,3700,27.0
20110162,3900,26.6
20110163,4500,26.2
20110164,325,25.8
20110165,325,25.4
20110166,750,25.0
20110167,920,24.6
20110168,3000,24.2
20110169,610,23.8
20110170,3000,23.4
20110171,3800,23.0
20110172,3000,22.6
20110173,4600,22.2
20110174,2700,21.8
20110175,2100,21.4
20110176,1200,21.0
20110177,5110,20.6
20110178,5110,20.2
20110179,1800,19.8
20110180,325,19.4
20110181,2520,19.0
20110182,4500,18.6
20110183,4400,18.2
20110184,3800,17.8
20110185,3410,17.4
20110186,1800,17.0
20110187,4900,16.6
20110188,2200,16.2
20110189,1400,15.8
20110190,4500,15.4
20110191,3700,15.0
20110192,200,14.6
20110193,3700,14.2
20110194,3200,13.8
20110195,810,13.4
20110196,3900,13.0
20110197,1800,12.6
20110198,3410,12.2
20110199,2310,11.8
20110200,3000,11.4
20110201,4400,11.0
20110202,3410,10.6
20110203,750,10.2
20110204,1400,9.8
20110205,4600,9.4
20110206,610,9.0
20110207,920,8.6
20110208,3430,8.2
20110209,1540,7.8
20110210,200,7.4
20110211,4500,7.0
20110212,2100,6.6
20110213,5110,6.2
20110214,2120,5.8
20110215,3000,5.4
20110216,2510,5.0
20110217,5110,4.6
20110218,1800,4.2
20110219,3200,3.8
20110220,1200,3.4
20110221,3410,3.0
20110222,4900,2.6
20110223,2310,2.3
20110224,5110,2.0
20110225,325,1.96
20110226,3300,1.92
20110227,3430,1.88
20110228,2510,1.84
20110229,2510,1.8
20110230,200,1.76
20110231,2700,1.72
20110232,3900,1.68
20110233,1800,1.64
20110234,4400,1.6
20110235,2700,1.56
20110236,3000,1.52
20110237,3700,1.48
20110238,4900,1.44
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110239,4500,1.4
20110240,3700,1.36
20110241,2520,1.32
20110242,4600,1.28
20110243,3300,1.24
20110244,750,1.2
20110245,610,1.16
20110246,920,1.12
20110247,1400,1.08
20110248,1050,1.04
20110249,3800,1.0
20110250,4500,0.96
20110251,2100,0.92
20110252,1200,0.88
20110253,5110,0.84
20110254,2120,0.8
20120001,2200,3000.0
20120002,5110,2600.0
20120003,1050,2200.0
20120004,3000,1800.0
20120005,2250,1700.0
20120006,1200,1600.0
20120007,4900,1500.0
20120008,2700,1400.0
20120009,750,1350.0
20120010,610,1300.0
20120011,2310,1250.0
20120012,3700,1200.0
20120013,3800,1150.0
20120014,2510,1100.0
20120015,4600,1050.0
20120016,3430,1000.0
20120017,920,950.0
20120018,4400,900.0
20120019,810,875.0
20120020,2100,850.0
20120021,3200,800.0
20120022,1050,780.0
20120023,1540,760.0
20120024,3900,740.0
20120025,3200,720.0
20120026,2120,700.0
20120027,920,680.0
20120028,1800,660.0
20120029,3000,640.0
20120030,4500,620.0
20120031,4900,600.0
20120032,3410,590.0
20120033,2510,580.0
20120034,2200,560.0
20120035,325,550.0
20120036,1400,540.0
20120037,1050,530.0
20120038,2250,520.0
20120039,2510,510.0
20120040,750,500.0
20120041,610,490.0
20120042,2700,480.0
20120043,3430,470.0
20120044,2310,460.0
20120045,810,450.0
20120046,3700,440.0
20120047,4600,430.0
20120048,3200,420.0
20120049,4400,410.0
20120050,2510,400.0
20120051,1800,390.0
20120052,2100,380.0
20120053,920,370.0
20120054,1540,360.0
20120055,200,350.0
20120056,3900,340.0
20120057,1400,330.0
20120058,4900,320.0
20120059,3700,310.0
20120060,325,300.0
20120061,4500,292.0
20120062,1800,284.0
20120063,3410,276.0
20120064,2200,270.0
20120065,2510,265.0
20120066,3000,260.0
20120067,1400,255.0
20120068,2120,250.0
20120069,610,245.0
20120070,2250,240.0
20120071,5110,235.0
20120072,2700,230.0
20120073,4400,225.0
20120074,2310,220.0
20120075,4600,215.0
20120076,2120,210.0
20120077,3430,205.0
20120078,2700,200.0
20120079,810,195.0
20120080,3800,190.0
20120081,1200,185.0
20120082,2100,180.0
20120083,920,175.0
20120084,325,170.0
20120085,1540,165.0
20120086,3900,160.0
20120087,1050,155.0
20120088,3700,150.0
20120089,3300,145.0
20120090,3200,140.0
20120091,200,136.0
20120092,2200,132.0
20120093,920,128.0
20120094,3410,124.0
20120095,2520,120.0
20120096,2510,116.0
20120097,2700,112.0
20120098,325,108.0
20120099,2120,104.0
20120100,1050,100.0
20120101,1400,96.0
20120102,5110,92.0
20120103,750,88.0
20120104,750,86.0
20120105,610,84.0
20120106,4600,82.0
20120107,2310,80.0
20120108,1400,78.0
20120109,3900,76.0
20120110,4400,74.0
20120111,810,72.0
20120112,3800,70.0
20120113,1200,68.0
20120114,4600,66.0
20120115,2100,64.0
20120116,920,62.0
20120117,4500,60.0
20120118,3000,58.0
20120119,5110,56.0
20120120,1050,54.0
20120121,2120,52.0
20120122,3300,50.0
20120123,3700,49.0
20120124,610,48.0
20120125,1540,47.0
20120126,2120,46.0
20120127,3410,45.0
20120128,3000,44.0
20120129,2520,43.0
20120130,325,42.0
20120131,3410,41.0
20120132,1800,40.0
20120133,1800,39.5
20120134,3000,39.0
20120135,1200,38.5
20120136,2200,38.0
20120137,1400,37.5
20120138,1540,37.0
20120139,3000,36.5
20120140,4900,36.0
20120141,5110,35.5
20120142,2250,35.0
20120143,750,34.5
20120144,610,34.0
20120145,2100,33.5
20120146,2310,33.0
20120147,610,32.6
20120148,1540,32.2
20120149,4400,31.8
20120150,2510,31.4
20120151,3800,31.0
20120152,1200,30.6
20120153,3700,30.2
20120154,4600,29.8
20120155,2700,29.4
20120156,920,29.0
20120157,200,28.6
20120158,2520,28.2
20120159,3900,27.8
20120160,1050,27.4
20120161,2120,27.0
20120162,3300,26.6
20120163,1800,26.2
20120164,200,25.8
20120165,4500,25.4
20120166,920,25.0
20120167,920,24.6
20120168,2520,24.2
20120169,325,23.8
20120170,2200,23.4
20120171,2510,23.0
20120172,4600,22.6
20120173,5110,22.2
20120174,4900,21.8
20120175,3000,21.4
20120176,2250,21.0
20120177,3800,20.6
20120178,610,20.2
20120179,3300,19.8
20120180,4500,19.4
20120181,4600,19.0
20120182,2310,18.6
20120183,2700,18.2
20120184,810,17.8
20120185,3800,17.4
20120186,1200,17.0
20120187,3430,16.6
20120188,1400,16.2
20120189,2520,15.8
20120190,2100,15.4
20120191,920,15.0
20120192,200,14.6
20120193,5110,14.2
20120194,3700,13.8
20120195,2120,13.4
20120196,1540,13.0
20120197,3200,12.6
20120198,325,12.2
20120199,4500,11.8
20120200,3700,11.4
20120201,3410,11.0
20120202,3430,10.6
20120203,3430,10.2
20120204,1050,9.8
20120205,1050,9.4
20120206,2200,9.0
20120207,750,8.6
20120208,2200,8.2
20120209,2510,7.8
20120210,3000,7.4
20120211,2100,7.0
20120212,4900,6.6
20120213,5110,6.2
20120214,2200,5.8
20120215,2700,5.4
20120216,750,5.0
20120217,5110,4.6
20120218,2310,4.2
20120219,3000,3.8
20120220,810,3.4
20120221,3800,3.0
20120222,1200,2.6
20120223,1540,2.3
20120224,3200,2.0
20120225,4600,1.96
20120226,4400,1.92
20120227,2700,1.88
20120228,2250,1.84
20120229,3700,1.8
20120230,2520,1.76
20120231,3900,1.72
20120232,4600,1.68
20120233,4900,1.64
20120234,3300,1.6
20120235,3200,1.56
20120236,325,1.52
20120237,4500,1.48
20120238,2310,1.44
20120239,3410,1.4
20120240,3900,1.36
20120241,1800,1.32
20120242,3430,1.28
20120243,1800,1.24
20120244,3430,1.2
20120245,1050,1.16
20120246,3900,1.12
20120247,1050,1.08
20120248,3900,1.04
20120249,200,1.0
20120250,4400,0.96
20120251,610,0.92
20120252,2510,0.88
20120253,2200,0.84
20130001,2310,3000.0
20130002,2250,2600.0
20130003,2700,2200.0
20130004,3700,1800.0
20130005,1540,1700.0
20130006,1050,1600.0
20130007,3800,1500.0
20130008,2510,1400.0
20130009,3430,1350.0
20130010,2100,1300.0
20130011,4400,1250.0
20130012,2520,1200.0
20130013,3430,1150.0
20130014,750,1100.0
20130015,3300,1050.0
20130016,610,1000.0
20130017,3900,950.0
20130018,4500,900.0
20130019,3410,875.0
20130020,810,850.0
20130021,920,800.0
20130022,200,780.0
20130023,3000,760.0
20130024,2200,740.0
20130025,3000,720.0
20130026,1800,700.0
20130027,2120,680.0
20130028,1400,660.0
20130029,3000,640.0
20130030,2510,620.0
20130031,1200,600.0
20130032,325,590.0
20130033,2250,580.0
20130034,2100,560.0
20130035,3700,550.0
20130036,1540,540.0
20130037,920,530.0
20130038,4400,520.0
20130039,3430,510.0
20130040,4500,500.0
20130041,610,490.0
20130042,2520,480.0
20130043,4900,470.0
20130044,750,460.0
20130045,3800,450.0
20130046,610,440.0
20130047,1200,430.0
20130048,3900,420.0
20130049,3410,410.0
20130050,810,400.0
20130051,5110,390.0
20130052,3200,380.0
20130053,920,370.0
20130054,2700,360.0
20130055,4500,350.0
20130056,325,340.0
20130057,2120,330.0
20130058,1400,320.0
20130059,3200,310.0
20130060,200,300.0
20130061,1800,292.0
20130062,4600,284.0
20130063,2310,276.0
20130064,2250,270.0
20130065,1540,265.0
20130066,2520,260.0
20130067,3700,255.0
20130068,1050,250.0
20130069,3800,245.0
20130070,2100,240.0
20130071,2510,235.0
20130072,3430,230.0
20130073,4900,225.0
20130074,1200,220.0
20130075,3300,215.0
20130076,4400,210.0
20130077,2700,205.0
20130078,610,200.0
20130079,3900,195.0
